Year,Month,Day,Precipitation,TempAirMax,TempAirMin,patch
1988,9,2,3.048,26.7,17.2,0
1988,9,3,0,25,16.1,0
1988,9,4,0,25,13.9,0
1988,9,5,0,22.8,12.2,0
1988,9,6,0,30.6,13.9,0
1988,9,7,0,32.8,15,0
1988,9,8,0,34.4,16.1,0
1988,9,9,0,36.7,15,0
1988,9,10,0,34.4,17.8,0
1988,9,11,9.398,23.9,17.2,0
1988,9,12,3.81,25.6,15.6,0
1988,9,13,0,27.8,15.6,0
1988,9,14,0,28.3,13.9,0
1988,9,15,0,29.4,15.6,0
1988,9,16,0,30,16.1,0
1988,9,17,0,30.6,15.6,0
1988,9,18,0,30.6,13.9,0
1988,9,19,0,28.9,17.2,0
1988,9,20,8.382,20.6,16.7,0
1988,9,21,5.842,23.3,16.1,0
1988,9,22,0.254,26.1,10,0
1988,9,23,0,26.1,13.3,0
1988,9,24,0,27.8,15.6,0
1988,9,25,0,30,14.4,0
1988,9,26,0,30,15.6,0
1988,9,27,0,30.6,13.9,0
1988,9,28,0,30,13.3,0
1988,9,29,0,26.7,11.7,0
1988,9,30,0,26.7,13.3,0
1988,10,1,0,26.1,11.7,0
1988,10,2,0,28.3,13.3,0
1988,10,3,0,28.9,12.8,0
1988,10,4,0,28.9,13.3,0
1988,10,5,0,29.4,13.3,0
1988,10,6,0,28.3,13.3,0
1988,10,7,0,28.3,13.3,0
1988,10,8,0,29.4,14.4,0
1988,10,9,4.826,26.1,12.2,0
1988,10,10,6.35,17.8,10.6,0
1988,10,11,0,20.6,10.6,0
1988,10,12,0,25.6,12.2,0
1988,10,13,0,27.8,13.3,0
1988,10,14,29.718,26.1,13.3,0
1988,10,15,1.016,22.2,12.8,0
1988,10,16,1.016,26.1,13.9,0
1988,10,17,0.254,28.3,15,0
1988,10,18,0,28.3,16.1,0
1988,10,19,0,23.9,13.9,0
1988,10,20,15.494,22.8,13.3,0
1988,10,21,3.048,22.8,13.9,0
1988,10,22,0,24.4,12.2,0
1988,10,23,0,26.1,11.7,0
1988,10,24,0,27.8,12.8,0
1988,10,25,0,27.2,12.8,0
1988,10,26,0,26.7,12.8,0
1988,10,27,0,26.7,13.3,0
1988,10,28,0,26.1,12.2,0
1988,10,29,0,26.7,13.9,0
1988,10,30,0,22.8,11.1,0
1988,10,31,0,25,11.1,0
1988,11,1,0,26.7,13.3,0
1988,11,2,0,25,8.9,0
1988,11,3,0,26.1,8.9,0
1988,11,4,0,26.7,11.1,0
1988,11,5,0,26.1,10.6,0
1988,11,6,0,27.8,10,0
1988,11,7,0,26.7,12.2,0
1988,11,8,0,24.4,9.4,0
1988,11,9,0,24.4,8.9,0
1988,11,10,0,24.4,9.4,0
1988,11,11,0,23.3,7.8,0
1988,11,12,0,23.3,10,0
1988,11,13,0,25,8.9,0
1988,11,14,0,25,6.7,0
1988,11,15,0,16.7,2.8,0
1988,11,16,0,18.3,3.9,0
1988,11,17,0,22.8,7.8,0
1988,11,18,0,17.8,1.1,0
1988,11,19,0,15.6,3.9,0
1988,11,20,0,17.2,2.2,0
1988,11,21,0,16.7,1.7,0
1988,11,22,0,18.3,4.4,0
1988,11,23,0,21.1,3.9,0
1988,11,24,0,20.6,6.1,0
1988,11,25,0,13.9,5,0
1988,11,26,8.89,9.4,0.6,0
1988,11,27,0,12.2,0.6,0
1988,11,28,0,15.6,1.7,0
1988,11,29,0,15.6,1.1,0
1988,11,30,0,16.1,1.7,0
1988,12,1,0,15,2.8,0
1988,12,2,0,17.8,3.9,0
1988,12,3,0,18.3,3.9,0
1988,12,4,0,17.2,4.4,0
1988,12,5,0,15.6,3.3,0
1988,12,6,0,18.9,5,0
1988,12,7,0,13.3,4.4,0
1988,12,8,0,2.2,1.7,0
1988,12,9,14.732,3.9,-0.6,0
1988,12,10,0,10,0.6,0
1988,12,11,0,14.4,1.7,0
1988,12,12,0,15.6,1.1,0
1988,12,13,0,16.1,3.9,0
1988,12,14,0,20,6.7,0
1988,12,15,0,18.3,2.8,0
1988,12,16,0,13.3,5.6,0
1988,12,17,0,16.7,3.9,0
1988,12,18,0,18.9,5.6,0
1988,12,19,0,13.3,0,0
1988,12,20,0,13.3,1.1,0
1988,12,21,0,15.6,0,0
1988,12,22,0,13.9,2.2,0
1988,12,23,0,14.4,0,0
1988,12,24,0,16.7,3.3,0
1988,12,25,0,16.7,3.3,0
1988,12,26,1.524,8.3,-2.8,0
1988,12,27,0,8.9,-3.9,0
1988,12,28,0,12.8,-3.9,0
1988,12,29,0,10,-5,0
1988,12,30,0,11.7,-0.6,0
1988,12,31,0,15,3.3,0
1989,1,1,0,16.1,7.2,0
1989,1,2,0,13.9,6.1,0
1989,1,3,0.508,13.3,7.8,0
1989,1,4,25.4,15.6,3.3,0
1989,1,5,0,14.4,2.8,0
1989,1,6,0,15,2.2,0
1989,1,7,0,11.7,-2.8,0
1989,1,8,0,8.9,-2.2,0
1989,1,9,0,11.7,0,0
1989,1,10,0,16.1,3.9,0
1989,1,11,0,18.3,-1.7,0
1989,1,12,0,10.6,-0.6,0
1989,1,13,0,9.4,-2.8,0
1989,1,14,0,13.3,-1.1,0
1989,1,15,0,13.9,0.6,0
1989,1,16,0,16.7,1.1,0
1989,1,17,0,17.2,3.9,0
1989,1,18,0,18.3,3.3,0
1989,1,19,0,17.8,2.8,0
1989,1,20,0,17.2,0.6,0
1989,1,21,0,13.9,5.6,0
1989,1,22,0,18.9,4.4,0
1989,1,23,0,18.9,5,0
1989,1,24,0,15.6,2.8,0
1989,1,25,0,15,2.2,0
1989,1,26,0,15.6,4.4,0
1989,1,27,4.318,11.7,1.7,0
1989,1,28,0,12.8,2.2,0
1989,1,29,0,13.9,2.2,0
1989,1,30,0,16.7,5,0
1989,1,31,0,16.1,6.7,0
1989,2,1,0,16.7,5.6,0
1989,2,2,0,17.8,3.3,0
1989,2,3,0,18.9,2.2,0
1989,2,4,0,19.4,8.9,0
1989,2,5,4.318,19.4,1.7,0
1989,2,6,0,5,0,0
1989,2,7,0,7.2,1.1,0
1989,2,8,0,11.1,3.3,0
1989,2,9,0,14.4,3.9,0
1989,2,10,0,20,6.1,0
1989,2,11,0.762,20.6,3.3,0
1989,2,12,NA,22.2,7.2,0
1989,2,13,NA,17.2,7.2,0
1989,2,14,NA,13.9,3.9,0
1989,2,15,NA,16.1,6.1,0
1989,2,16,NA,15,8.3,0
1989,2,17,NA,15,3.9,0
1989,2,18,NA,16.1,4.4,0
1989,2,19,NA,20,1.1,0
1989,2,20,NA,15.6,2.2,0
1989,2,21,0,17.2,5,0
1989,2,22,0,20.6,5,0
1989,2,23,0,22.2,10,0
1989,2,24,0,25,8.3,0
1989,2,25,0,23.9,6.7,0
1989,2,26,0,24.4,10,0
1989,2,27,0.762,24.4,12.2,0
1989,2,28,NA,23.3,10,0
1989,3,1,NA,23.3,8.3,0
1989,3,2,NA,22.2,11.1,0
1989,3,3,NA,18.9,2.8,0
1989,3,4,NA,15,1.7,0
1989,3,5,NA,16.1,2.8,0
1989,3,6,NA,20.6,6.7,0
1989,3,7,NA,26.1,11.1,0
1989,3,8,NA,27.8,12.2,0
1989,3,9,0,29.4,9.4,0
1989,3,10,0,24.4,8.3,0
1989,3,11,0,24.4,7.8,0
1989,3,12,0,27.2,8.9,0
1989,3,13,0,24.4,5,0
1989,3,14,0,22.8,6.7,0
1989,3,15,0,23.3,7.8,0
1989,3,16,0,24.4,7.2,0
1989,3,17,0,27.8,8.9,0
1989,3,18,0,28.3,8.9,0
1989,3,19,0,23.9,1.7,0
1989,3,20,0,23.3,8.6893094,1
1989,3,21,0,23.570743,3.990803,1
1989,3,22,0,28.9,12.2,0
1989,3,23,0,28.9,11.7,0
1989,3,24,0,27.8,11.7,0
1989,3,25,14.224,30,10,0
1989,3,26,0,23.570743,11.4580721,1
1989,3,27,0,16.4171134,8.185898,1
1989,3,28,0,22.0116186,5.8366448,1
1989,3,29,0,25.5884334,6.7595657,1
1989,3,30,0,25.5884334,7.2629771,1
1989,3,31,0,26.5972786,13.9,1
1989,4,1,0,30,13.9,0
1989,4,2,0,29.4,13.3,0
1989,4,3,0,28.9,12.8,0
1989,4,4,0,29.4,13.9,0
1989,4,5,0,29.4,13.9,0
1989,4,6,0,32.2,16.1,0
1989,4,7,0,33.3,16.1,0
1989,4,8,0,32.8,17.8,0
1989,4,9,0,32.2,14.4,0
1989,4,10,0,23.3,7.8,0
1989,4,11,0,27.8,12.8,0
1989,4,12,0,27.2,13.3,0
1989,4,13,0,22.2,12.2,0
1989,4,14,0,26.7,14.4,0
1989,4,15,0,28.9,13.3,0
1989,4,16,0,29.4,12.8,0
1989,4,17,0,27.8,13.3,0
1989,4,18,0,31.1,15.6,0
1989,4,19,0,32.2,17.8,0
1989,4,20,0,33.9,17.8,0
1989,4,21,0,32.2,18.3,0
1989,4,22,0,31.7,13.3,0
1989,4,23,0,28.9,12.8,0
1989,4,24,0,27.8,13.3,0
1989,4,25,0,26.1,12.2,0
1989,4,26,0,25.6,6.7,0
1989,4,27,0,23.9,8.3,0
1989,4,28,0,26.1,10.6,0
1989,4,29,0,26.7,11.1,0
1989,4,30,0,26.7,14.4,0
1989,5,1,0,29.4,13.9,0
1989,5,2,0,31.1,15,0
1989,5,3,0,31.1,13.9,0
1989,5,4,0,31.7,15.6,0
1989,5,5,0,31.7,17.8,0
1989,5,6,0,33.9,16.7,0
1989,5,7,0,33.3,16.7,0
1989,5,8,0,33.9,17.8,0
1989,5,9,0,31.7,18.3,0
1989,5,10,0,30,13.9,0
1989,5,11,0,27.2,7.8,0
1989,5,12,0,25.6,10,0
1989,5,13,0,27.2,13.9,0
1989,5,14,0,26.7,12.8,0
1989,5,15,0,25,12.2,0
1989,5,16,2.286,18.3,9.4,0
1989,5,17,0,23.3,12.2,0
1989,5,18,0,28.3,15.6,0
1989,5,19,0,31.1,13.9,0
1989,5,20,0,32.8,16.1,0
1989,5,21,0,34.4,15.6,0
1989,5,22,0,34.4,16.7,0
1989,5,23,0,35.6,15.6,0
1989,5,24,0,33.3,17.8,0
1989,5,25,0,31.7,16.1,0
1989,5,26,0,31.7,16.1,0
1989,5,27,0,33.3,17.8,0
1989,5,28,0,32.8,17.8,0
1989,5,29,0.508,31.1,17.2,0
1989,5,30,0,31.1,13.3,0
1989,5,31,0,31.1,15.6,0
1989,6,1,0,30.6,14.4,0
1989,6,2,0,31.1,13.3,0
1989,6,3,0,29.4,13.9,0
1989,6,4,0,30.74,22.8,0
1989,6,5,0,32.86,14.14,0
1989,6,6,0,34.11,14.31,0
1989,6,7,0,34.57,15.17,0
1989,6,8,0,32.94,15.36,0
1989,6,9,0,32.18,14.86,0
1989,6,10,0,33.17,14.83,0
1989,6,11,0,34.06,15.27,0
1989,6,12,0,33.63,15.99,0
1989,6,13,0,34.38,15.97,0
1989,6,14,0,35.41,15.49,0
1989,6,15,0,37.2,19.8,0
1989,6,16,0,38.4,20.17,0
1989,6,17,0,38.66,21.4,0
1989,6,18,0,41,19.67,0
1989,6,19,0,41.65,22.22,0
1989,6,20,0,39.55,22.34,0
1989,6,21,0,38.6,21.1,0
1989,6,22,0,36.68,18.76,0
1989,6,23,0,36.24,15.79,0
1989,6,24,0,34.55,19.03,0
1989,6,25,0,35.96,16.04,0
1989,6,26,0,35.97,17.3,0
1989,6,27,0,36.14,18.76,0
1989,6,28,0,36.41,22.67,0
1989,6,29,0,36.84,20.68,0
1989,6,30,0,38.93,21.23,0
1989,7,1,0,39.42,20.33,0
1989,7,2,0,40.01,21.11,0
1989,7,3,0,41.19,20.83,0
1989,7,4,0,40.65,23.08,0
1989,7,5,0,37.84,22.42,0
1989,7,6,0,36.98,21.34,0
1989,7,7,0,36.45,19.81,0
1989,7,8,0,37.58,20.6,0
1989,7,9,5.08,33.92,18.52,0
1989,7,10,0,30.98,17.63,0
1989,7,11,4.318,30.46,17.6,0
1989,7,12,0,35.7,18.1,0
1989,7,13,0,38.52,22.05,0
1989,7,14,0,39.09,22.92,0
1989,7,15,0,36.22,23,0
1989,7,16,0,35.57,19.71,0
1989,7,17,0.508,34.91,18.21,0
1989,7,18,0.508,39.59,21.4,0
1989,7,19,4.318,35.23,19.22,0
1989,7,20,0.254,37.59,19.69,0
1989,7,21,2.794,36.76,19.12,0
1989,7,22,0,32.24,19.38,0
1989,7,23,24.638,29.47,18.05,0
1989,7,24,17.78,31.42,18.67,0
1989,7,25,14.732,30.21,16.68,0
1989,7,26,2.794,29.28,16.75,0
1989,7,27,0,31.34,18.38,0
1989,7,28,0,31.19,17.83,0
1989,7,29,0,31.27,18.25,0
1989,7,30,10.668,32.2,19.13,0
1989,7,31,4.826,32.03,18.41,0
1989,8,1,0,31.69,17.86,0
1989,8,2,0,33.18,17.88,0
1989,8,3,0,29.9,19.53,0
1989,8,4,0.254,30.21,18.31,0
1989,8,5,0.254,32.53,18.76,0
1989,8,6,0,32.89,18.52,0
1989,8,7,0,29.92,19.9,0
1989,8,8,0,28.78,16.59,0
1989,8,9,0,31.13,15.33,0
1989,8,10,0,32.59,15.6,0
1989,8,11,1.524,32.39,19.45,0
1989,8,12,0,30.37,18.74,0
1989,8,13,0,35.27,19.45,0
1989,8,14,0.254,33.07,18.73,0
1989,8,15,0,33.24,19.23,0
1989,8,16,1.27,33.68,19.06,0
1989,8,17,0.762,31.88,19.67,0
1989,8,18,4.826,28.42,17.98,0
1989,8,19,8.89,27.5,17.92,0
1989,8,20,0,28.48,18.93,0
1989,8,21,0,30.87,17.17,0
1989,8,22,0,31.13,16.24,0
1989,8,23,0,31.78,17.52,0
1989,8,24,0,33.01,16.94,0
1989,8,25,0,31.69,14.62,0
1989,8,26,0,25.03,17.29,0
1989,8,27,0,30.07,14.11,0
1989,8,28,0,29.79,17.43,0
1989,8,29,4.064,31.47,18.68,0
1989,8,30,2.032,28.38,16.54,0
1989,8,31,0,30.38,17.79,0
1989,9,1,0,33.8,18.65,0
1989,9,2,0.508,31.81,19.93,0
1989,9,3,0,32.1,17.44,0
1989,9,4,0.254,34.17,15.69,0
1989,9,5,1.524,32.79,17.83,0
1989,9,6,0,30.06,19.48,0
1989,9,7,0,31.93,16.98,0
1989,9,8,0,33.47,16.98,0
1989,9,9,0,32.7,15.85,0
1989,9,10,0,32.72,16.85,0
1989,9,11,0,32.03,16.58,0
1989,9,12,13.208,32.15,16.11,0
1989,9,13,0,28.75,17.63,0
1989,9,14,0,28.07,13.35,0
1989,9,15,0,29.74,12.92,0
1989,9,16,0,31.28,12.81,0
1989,9,17,0,31.51,16.58,0
1989,9,18,0,31.28,17.21,0
1989,9,19,0,31.31,15.06,0
1989,9,20,0,32.24,13.73,0
1989,9,21,0,34.58,10.24,0
1989,9,22,0,31.11,16.29,0
1989,9,23,0,27.32,15.34,0
1989,9,24,0,31.09,10.61,0
1989,9,25,0,32.47,15.04,0
1989,9,26,0,29.61,15.04,0
1989,9,27,0,27.81,11,0
1989,9,28,0,29.26,10.14,0
1989,9,29,0,30.25,10.98,0
1989,9,30,0,33,10.86,0
1989,10,1,0,32.03,14.27,0
1989,10,2,0,29.59,13.87,0
1989,10,3,0,29.04,14.79,0
1989,10,4,17.272,23.22,14.12,0
1989,10,5,9.652,20.78,12.37,0
1989,10,6,0,24.07,10.21,0
1989,10,7,0,27.22,12.58,0
1989,10,8,0,26.77,12.8,0
1989,10,9,0,26.93,8.59,0
1989,10,10,0,28.84,12.7,0
1989,10,11,0,30.39,14.65,0
1989,10,12,0,31.21,15.46,0
1989,10,13,0,32.48,14.75,0
1989,10,14,0,31.1,15.4,0
1989,10,15,0,27.79,10.91,0
1989,10,16,0,26.65,10.22,0
1989,10,17,0,25.85,10.9,0
1989,10,18,0,19.91,7.05,0
1989,10,19,0,19.94,4.65,0
1989,10,20,1.524,16.1,7.41,0
1989,10,21,0.254,23.36,5.253,0
1989,10,22,0,24.07,8.37,0
1989,10,23,0,28.11,11.65,0
1989,10,24,0,29.25,11.93,0
1989,10,25,0,28.03,10.87,0
1989,10,26,0,20.98,6.238,0
1989,10,27,0,25.51,3.814,0
1989,10,28,0,23.37,4.406,0
1989,10,29,0,19.91,4.098,0
1989,10,30,0,18.65,0.059,0
1989,10,31,0,21.07,3.404,0
1989,11,1,0,21.06,6.074,0
1989,11,2,0,17.9,2.105,0
1989,11,3,0,21.24,2.577,0
1989,11,4,0,23.61,6.037,0
1989,11,5,0,23.38,4.981,0
1989,11,6,0,23.4,5.127,0
1989,11,7,0,24.02,5.357,0
1989,11,8,0,22.04,5.413,0
1989,11,9,0,23.54,3.325,0
1989,11,10,0,25.66,6.371,0
1989,11,11,0,26.42,4.058,0
1989,11,12,0,24.04,7.01,0
1989,11,13,0,23.53,5.871,0
1989,11,14,0,23.66,6.043,0
1989,11,15,0,22.83,2.631,0
1989,11,16,0,20.94,1.138,0
1989,11,17,0,20.02,3.578,0
1989,11,18,0,20.7,6.122,0
1989,11,19,0,19.95,3.978,0
1989,11,20,0,23.22,9.95,0
1989,11,21,0,17.7,5.122,0
1989,11,22,0,21,2.281,0
1989,11,23,0,19.37,0.767,0
1989,11,24,0,22.8,6.714,0
1989,11,25,0,20.98,4.46,0
1989,11,26,0,21.6,4.821,0
1989,11,27,0,16.24,1.671,0
1989,11,28,0,13.06,-0.727,0
1989,11,29,0,7.96,0.512,0
1989,11,30,0,11.02,-3.161,0
1989,12,1,0,13.52,-3.486,0
1989,12,2,0,11.12,1.818,0
1989,12,3,0,13.6,-2.194,0
1989,12,4,0,17.42,-1.016,0
1989,12,5,0,22.15,0.287,0
1989,12,6,0,21.3,2.914,0
1989,12,7,0,15.44,-0.148,0
1989,12,8,0,15.74,-1.389,0
1989,12,9,0,20.99,-2.049,0
1989,12,10,0,22.53,3.723,0
1989,12,11,0,9.64,-5.906,0
1989,12,12,0,9.98,-8.38,0
1989,12,13,0,13.91,-5.34,0
1989,12,14,0,16.5,-1.935,0
1989,12,15,0,14.39,-2.718,0
1989,12,16,0,13.01,2.265,0
1989,12,17,0,14.52,-0.779,0
1989,12,18,0,15.28,-0.338,0
1989,12,19,0,15.16,0.839,0
1989,12,20,0,15.86,1.85,0
1989,12,21,0,16.16,0.799,0
1989,12,22,0,8.23,-4.208,0
1989,12,23,0,13.59,-8.27,0
1989,12,24,0,16.31,-4.272,0
1989,12,25,0,16.58,-0.184,0
1989,12,26,0,12.41,0.333,0
1989,12,27,0,19.45,-0.009,0
1989,12,28,0,14.96,4.661,0
1989,12,29,2.286,10.62,1.505,0
1989,12,30,0,11.37,-0.058,0
1989,12,31,0,11.42,-3.303,0
1990,1,1,0,13.71,-5.264,0
1990,1,2,2.286,14.03,-1.532,0
1990,1,3,3.302,6.602,-2.482,0
1990,1,4,0,9.84,-5.068,0
1990,1,5,0,8.26,-2.929,0
1990,1,6,0,9.22,-3.912,0
1990,1,7,0,13.12,-3.766,0
1990,1,8,0,16.67,-2.399,0
1990,1,9,0,20.81,3.118,0
1990,1,10,0,22.4,4.25,0
1990,1,11,0,21.36,3.392,0
1990,1,12,0,14.04,4.587,0
1990,1,13,0,19.72,-0.35,0
1990,1,14,0,20.57,3.073,0
1990,1,15,0,16.18,0.295,0
1990,1,16,0,14.52,-1.169,0
1990,1,17,0,12.97,-4.4,0
1990,1,18,0,10.46,-0.895,0
1990,1,19,3.556,5.844,-2.024,0
1990,1,20,0,9.58,-5.596,0
1990,1,21,0,11.74,-3.967,0
1990,1,22,0,15.93,1.045,0
1990,1,23,1.27,15.51,4.272,0
1990,1,24,0,15.49,-1.134,0
1990,1,25,0,15.05,-4.67,0
1990,1,26,0,19.42,-3.018,0
1990,1,27,0,20.87,2.247,0
1990,1,28,0,15.14,-5.379,0
1990,1,29,0,18.25,-3.389,0
1990,1,30,0,20.07,-1.364,0
1990,1,31,1.016,12.8,4.17,0
1990,2,1,4.064,10.02,3.168,0
1990,2,2,7.112,6.649,-2.106,0
1990,2,3,0,9.98,-4.992,0
1990,2,4,0,16.16,-4.197,0
1990,2,5,0,12.26,-1.899,0
1990,2,6,0,17.47,-4.634,0
1990,2,7,0,19.58,2.029,0
1990,2,8,0,14.31,3.161,0
1990,2,9,3.048,12.22,1.518,0
1990,2,10,0,17.26,-2.798,0
1990,2,11,0,23,2.928,0
1990,2,12,0,22.76,5.477,0
1990,2,13,0,20.21,11.92,0
1990,2,14,1.016,12.48,-2.011,0
1990,2,15,0.508,2.631,-7.35,0
1990,2,16,0,9.66,-8.65,0
1990,2,17,0,15.87,-4.411,0
1990,2,18,0,17.04,-0.209,0
1990,2,19,0,14.04,-0.626,0
1990,2,20,0,9.49,-4.53,0
1990,2,21,0,15.69,-3.687,0
1990,2,22,0,17.59,-0.346,0
1990,2,23,0,21.8,1.834,0
1990,2,24,0,23.54,3.238,0
1990,2,25,0,24.87,5.194,0
1990,2,26,0,22.03,9.49,0
1990,2,27,1.27,20.21,6.911,0
1990,2,28,3.302,16.65,4.014,0
1990,3,1,0,16.07,3.728,0
1990,3,2,0,18.91,3.793,0
1990,3,3,0,19.06,8.46,0
1990,3,4,0,24.24,8.06,0
1990,3,5,0,21.46,5.929,0
1990,3,6,0,15.14,2.931,0
1990,3,7,0,19.53,-0.374,0
1990,3,8,0,24.99,4.151,0
1990,3,9,0,20.82,10.79,0
1990,3,10,4.064,14.3,6.083,0
1990,3,11,0,16.25,3.751,0
1990,3,12,0,19.83,3.588,0
1990,3,13,0,13.02,0.852,0
1990,3,14,0,10.84,-3.073,0
1990,3,15,0,15.22,-3.912,0
1990,3,16,0,16.62,-0.143,0
1990,3,17,0,23.87,2.28,0
1990,3,18,0,24.55,6.461,0
1990,3,19,0,21.99,6.558,0
1990,3,20,0,27.84,5.336,0
1990,3,21,0,28.48,9.96,0
1990,3,22,0,28.25,12.14,0
1990,3,23,0,28,12.23,0
1990,3,24,0,28.23,12.57,0
1990,3,25,0,26.83,7.51,0
1990,3,26,0,25.47,11.92,0
1990,3,27,0,24.13,13.08,0
1990,3,28,0,20.69,11.11,0
1990,3,29,0,14.57,5.822,0
1990,3,30,0,16.13,0.559,0
1990,3,31,0,19.18,6.286,0
1990,4,1,0,20.05,4.414,0
1990,4,2,0,21.9,4.795,0
1990,4,3,0,24.46,3.526,0
1990,4,4,0,26.24,8.43,0
1990,4,5,0,21.78,9.84,0
1990,4,6,0,23.95,6.112,0
1990,4,7,0,24.6,8.71,0
1990,4,8,0,25.71,10.06,0
1990,4,9,0,24.06,12.18,0
1990,4,10,0,27.21,8.66,0
1990,4,11,0,28.15,9.77,0
1990,4,12,0,29.09,10.53,0
1990,4,13,0,29.95,11.39,0
1990,4,14,0,31.55,12.89,0
1990,4,15,0,30.91,12.89,0
1990,4,16,0,27.46,11.08,0
1990,4,17,0,25.75,16.43,0
1990,4,18,0,25.05,9.87,0
1990,4,19,0,25.38,8.62,0
1990,4,20,0,28.26,10.73,0
1990,4,21,0,29.69,11.41,0
1990,4,22,0,26.5,11.24,0
1990,4,23,0,24.9,14.07,0
1990,4,24,3.556,21.28,6.985,0
1990,4,25,0,18.76,4.948,0
1990,4,26,0,24.86,6.02,0
1990,4,27,0,28.79,10.96,0
1990,4,28,0,31.74,12.47,0
1990,4,29,0,29.17,17.76,0
1990,4,30,0,27.24,14.39,0
1990,5,1,0,23.91,12.04,0
1990,5,2,3.556,14.17,6.303,0
1990,5,3,0,22.69,3.877,0
1990,5,4,0,24.39,7.83,0
1990,5,5,0,24.06,9.31,0
1990,5,6,0,24.77,8.97,0
1990,5,7,0,28.78,9.6,0
1990,5,8,0,29.89,13.96,0
1990,5,9,0,30.29,12.29,0
1990,5,10,0,28,16.28,0
1990,5,11,0,27.1,16.34,0
1990,5,12,0,29.9,8.43,0
1990,5,13,0,31.76,9.35,0
1990,5,14,0,30.31,15.84,0
1990,5,15,0,29.08,17.09,0
1990,5,16,0,29.67,13.55,0
1990,5,17,0,31.3,16.2,0
1990,5,18,0,30.51,13.01,0
1990,5,19,0,29.93,11.26,0
1990,5,20,0,29.52,11.12,0
1990,5,21,0,33.16,11.29,0
1990,5,22,0,35.65,16.36,0
1990,5,23,0,34.71,17.34,0
1990,5,24,0,34.23,19.3,0
1990,5,25,0,33.15,15.28,0
1990,5,26,0,32.29,14.9,0
1990,5,27,0,33.15,14.92,0
1990,5,28,0,30.98,15.74,0
1990,5,29,0,27.4,13.9,0
1990,5,30,0,30.2,9.24,0
1990,5,31,0,31.42,12.22,0
1990,6,1,0,32.22,13.02,0
1990,6,2,0,34.53,13.51,0
1990,6,3,0,38.46,18.94,0
1990,6,4,0,40.3,20.58,0
1990,6,5,0,38.14,19.58,0
1990,6,6,0,36.64,19.23,0
1990,6,7,0,34.72,21.66,0
1990,6,8,0,34.17,19.31,0
1990,6,9,5.588,32.61,18.59,0
1990,6,10,2.286,32.59,17.28,0
1990,6,11,0,35.34,18.5,0
1990,6,12,0,34.57,18.81,0
1990,6,13,0,34.02,17.48,0
1990,6,14,0,34.34,19.4,0
1990,6,15,0,33.04,18.92,0
1990,6,16,0,35.06,16.43,0
1990,6,17,0,36.81,16.96,0
1990,6,18,0,39.59,20.47,0
1990,6,19,0,39.5,21.66,0
1990,6,20,0,39.51,21.5,0
1990,6,21,0,40.64,19.83,0
1990,6,22,0,39.93,22.5,0
1990,6,23,0,40.72,22.83,0
1990,6,24,0,41.66,22.12,0
1990,6,25,0,42.13,23.77,0
1990,6,26,0,42.64,25.91,0
1990,6,27,0,40.9,26.88,0
1990,6,28,0,40.89,24.16,0
1990,6,29,8.89,40.01,23.11,0
1990,6,30,0,38,21.85,0
1990,7,1,0,35.72,21.03,0
1990,7,2,0,33.31,19.79,0
1990,7,3,0,33.06,17.85,0
1990,7,4,0,32.28,21.44,0
1990,7,5,5.588,30.71,19.35,0
1990,7,6,6.604,32.03,18.57,0
1990,7,7,5.588,29.6,18.82,0
1990,7,8,8.636,29.62,17.84,0
1990,7,9,0,28.62,19.54,0
1990,7,10,0,33,19.4,0
1990,7,11,0,35.84,21,0
1990,7,12,10.668,29.88,20.16,0
1990,7,13,0,33.53,18.4,0
1990,7,14,16.256,26.71,17.69,0
1990,7,15,0.254,25.77,17.56,0
1990,7,16,0.762,27.42,18.42,0
1990,7,17,1.016,33.1,17.34,0
1990,7,18,0,34.33,19.95,0
1990,7,19,0.508,35.68,19.6,0
1990,7,20,1.016,33.14,19.87,0
1990,7,21,5.08,33.06,18.72,0
1990,7,22,5.334,31.5,18.69,0
1990,7,23,5.334,30.08,17.11,0
1990,7,24,6.35,25.5,18.06,0
1990,7,25,2.794,29.69,17.7,0
1990,7,26,0,32.08,17.79,0
1990,7,27,0,34.39,17.34,0
1990,7,28,0,35.35,18.64,0
1990,7,29,0.254,33.6,18.79,0
1990,7,30,0,31.29,17.05,0
1990,7,31,1.016,31.91,17.96,0
1990,8,1,0,30.17,17.34,0
1990,8,2,0.508,25.12,17.19,0
1990,8,3,15.748,32.17,17.29,0
1990,8,4,0.254,32.47,18.06,0
1990,8,5,0,29.47,16.13,0
1990,8,6,4.318,20.68,17.78,0
1990,8,7,0.254,23.55,15.26,0
1990,8,8,0,28.07,15.21,0
1990,8,9,0,32.53,16.14,0
1990,8,10,0,33.72,16.58,0
1990,8,11,0,32,18.99,0
1990,8,12,3.556,25.05,16.34,0
1990,8,13,16.002,22.01,16.28,0
1990,8,14,5.334,22.65,15.44,0
1990,8,15,3.81,25.14,16.62,0
1990,8,16,0,27.34,14.8,0
1990,8,17,2.032,29.14,16.68,0
1990,8,18,0,31.25,16.91,0
1990,8,19,10.16,31.32,17.89,0
1990,8,20,0,28.01,17.43,0
1990,8,21,0,29.88,16.77,0
1990,8,22,0,28.21,16.66,0
1990,8,23,0,31.56,15.37,0
1990,8,24,0,31.17,17.14,0
1990,8,25,0,32.78,14.01,0
1990,8,26,0,33.67,19.39,0
